pokemonId,latitude,longitude
120,48.742884,2.400979
111,48.747652,2.401996
32,41.66606,2.778798
60,41.672949,2.790002
16,48.747002,2.406847
19,41.666118,2.782844
41,41.674264,2.790313
42,41.674877,2.790703
102,41.667194,2.783388
41,41.674646,2.790625
41,41.675019,2.794516
56,41.672845,2.791092
98,48.742079,2.401962
126,41.672864,2.790313
16,48.746406,2.405307
19,48.747698,2.403577
23,48.743603,2.404194
48,48.744405,2.403386
16,41.671689,2.790625
17,41.664913,2.777942
16,41.667107,2.77732
72,48.744764,2.401226
25,41.671573,2.788991
46,48.743222,2.403636
133,48.74308,2.402923
29,41.673416,2.790002
33,48.748041,2.402204
48,48.744346,2.406184
16,48.742578,2.408136
19,48.742879,2.405008
98,41.675417,2.794127
41,41.672476,2.790236
69,48.743032,2.405196
92,48.746874,2.401667
10,41.674631,2.791247
41,48.747208,2.400732
13,48.744527,2.401294
16,41.675421,2.793971
16,48.743563,2.402351
92,48.74811,2.402648
16,48.742332,2.404874
61,41.673897,2.792648
98,41.668186,2.777787
19,48.744827,2.409466
41,48.743335,2.401981
46,48.742407,2.405056
13,41.667504,2.777009
16,48.743065,2.403622
23,41.673241,2.79078
48,41.66705,2.776464
16,41.667109,2.777242
41,48.748664,2.402432
48,41.667033,2.777164
48,48.743747,2.404819
16,48.743831,2.404563
48,46.996941,6.937361
16,45.431223,9.103597
19,48.746404,2.405395
96,47.137125,7.249336
133,48.74338,2.403562
96,47.137166,7.249899
16,48.743805,2.402021
48,48.744191,2.406083
120,48.744428,2.402249
60,48.744131,2.401435
118,48.745132,2.402396
43,48.744977,2.402295
21,45.432047,9.104406
19,48.745487,2.404178
16,48.743324,2.402506
41,48.742988,2.403528
48,48.743225,2.403461
10,41.674578,2.793426
29,41.674703,2.791481
79,41.672376,2.791169
33,41.669037,2.787668
96,41.67185,2.790391
79,41.671543,2.790236
70,41.67093,2.789847
98,41.67122,2.790703
41,41.67326,2.786812
10,41.669111,2.787823
54,41.671613,2.790547
16,41.675253,2.791247
16,41.675572,2.790936
33,41.672132,2.785178
35,41.670603,2.787279
16,41.67482,2.789847
13,41.671713,2.789613
60,41.675176,2.791247
13,41.671376,2.790703
118,41.670117,2.788057
23,41.67494,2.791325
16,41.671248,2.786345
32,41.671007,2.789847
41,43.297201,5.366026
20,47.901995,1.933533
98,43.299448,5.366272
16,41.671121,2.788368
54,41.67002,2.788835
2,43.299227,5.369379
13,41.667223,2.782221
19,47.906355,1.931637
16,41.667378,2.782221
16,43.293858,5.374694
13,43.297065,5.365699
48,41.66606,2.778798
19,43.294026,5.35826
13,43.298286,5.368561
69,41.666118,2.782844
72,43.298797,5.365699
21,47.903654,1.93137
19,47.904162,1.937979
41,41.667194,2.783388
116,43.297434,5.365863
19,47.903275,1.930923
16,46.034442,8.949161
19,47.907431,1.9366
27,41.672845,2.791092
41,41.672864,2.790313
21,47.903615,1.933727
16,47.90253,1.933906
16,47.903136,1.929986
19,41.671689,2.790625
13,47.902634,1.932312
98,46.037996,8.956452
14,43.293161,5.375103
19,41.667107,2.77732
16,47.904432,1.935722
116,41.672838,2.784944
19,47.903275,1.940111
35,41.672834,2.7851
17,41.666606,2.781988
37,41.671573,2.788991
41,41.67236,2.785411
92,41.66804,2.787045
41,41.668268,2.787279
72,41.673416,2.790002
17,43.293393,5.376575
41,43.299803,5.368316
19,47.904279,1.935627
10,46.030314,8.959647
10,43.293984,5.359159
13,47.901486,1.936196
13,41.671852,2.780665
16,41.672476,2.790236
92,41.670913,2.784089
13,47.906858,1.933947
98,47.902523,1.934327
16,46.036985,8.955949
10,41.666741,2.786034
16,41.673286,2.785723
35,43.296952,5.366517
13,47.904113,1.93629
19,46.034737,8.950175
10,47.904346,1.936222
35,41.671199,2.78191
19,47.900662,1.930071
29,41.67025,2.788991
41,41.671525,2.781288
16,43.297181,5.366435
17,41.673897,2.792648
41,43.292991,5.375512
120,41.66651,2.785956
7,47.902139,1.934133
95,43.293928,5.35875
133,41.668186,2.777787
43,43.299353,5.366681
48,47.905839,1.939358
99,41.671142,2.790703
98,41.668392,2.782144
29,41.673073,2.784867
13,41.667504,2.777009
118,41.670909,2.790703
10,46.034001,8.953811
56,41.673241,2.79078
13,46.036029,8.946162
74,41.669651,2.794438
23,41.673769,2.78829
41,43.293288,5.372404
19,41.667109,2.777242
16,47.902629,1.937201
10,47.903292,1.929912
102,41.667033,2.777164
29,41.669342,2.787901
13,41.671554,2.783311
86,46.036909,8.955004
10,41.674898,2.789847
19,47.903728,1.93618
133,46.035527,8.955397
10,47.904049,1.940079
19,47.905067,1.939306
46,47.90298,1.934696
129,41.67018,2.788679
74,41.670008,2.786112
46,46.036176,8.954773
102,43.722655,-1.057978
124,41.670997,2.783855
98,43.723436,-1.054386
72,41.668724,2.787746
23,43.723303,-1.052591
118,41.672768,2.784633
13,47.90305,1.939758
35,41.67291,2.785178
10,43.723736,-1.054386
116,41.672632,2.790236
13,41.673754,2.792103
13,47.903577,1.936001
13,46.034936,8.950514
13,46.035054,8.95092
19,45.434822,9.100304
120,43.723544,-1.050795
19,47.904956,1.904239
58,41.673352,2.782999
32,41.675926,2.795605
60,43.720257,-1.050197
13,50.513391,7.816595
27,41.670575,2.791636
19,46.035855,8.95504
16,47.900996,1.910039
42,41.672988,2.785178
29,41.671799,2.782844
35,41.672993,2.791403
21,43.72343,-1.05506
74,41.671861,2.789924
16,46.033918,8.952956
116,43.723358,-1.05476
16,43.724328,-1.05506
16,41.673223,2.7851
54,45.430293,9.105023
19,47.903815,1.903152
13,46.037281,8.946465
46,46.034192,8.957095
39,50.513304,7.816674
21,47.900588,1.906642
41,41.675841,2.799107
10,46.03724,8.955569
13,50.609351,-2.474873
133,46.034465,8.949814
13,43.723319,-1.05087
19,43.720158,-1.052815
16,47.90249,1.903821
13,46.036528,8.955068
13,46.03412,8.949429
17,45.431223,9.103597
13,50.510831,7.814744
41,41.670626,2.789535
21,47.902614,1.905683
19,50.607483,-2.471253
92,41.674373,2.792259
69,41.674547,2.791481
43,41.670098,2.788835
16,45.428967,9.102149
1,41.672336,2.789613
29,41.675837,2.799263
21,47.90486,1.910046
16,45.432772,9.105546
19,45.430742,9.101266
17,43.723587,-1.054237
16,45.433532,9.107151
27,41.673154,2.791169
16,43.725729,-1.04915
16,47.902006,1.905052
16,47.906417,1.904758
46,46.034789,8.947613
13,43.719952,-1.050795
63,48.74338,2.403562
48,48.747394,2.403113
16,46.035206,8.955664
19,43.723588,-1.054162
19,43.725784,-1.051394
16,43.721357,-1.052591
19,43.717686,-1.05304
16,41.674553,2.791247
16,48.746858,2.406222
19,43.72501,-1.054162
133,50.513717,7.816583
13,50.512647,7.815562
133,43.722101,-1.053114
16,41.673919,2.788524
133,46.033554,8.950907
16,50.513311,7.816573
29,41.676131,2.793582
74,48.743805,2.402021
96,43.718684,-1.050346
129,41.675756,2.799419
21,46.033446,8.954188
118,41.675897,2.793582
1,41.672363,2.785256
41,41.675034,2.793893
16,47.904698,1.905822
96,46.037986,8.95562
41,41.675422,2.800353
32,41.675113,2.790625
102,43.722446,-1.048177
74,48.744191,2.406083
16,46.034043,8.950417
16,43.723066,-1.054012
16,43.723747,-1.053189
102,43.723584,-1.054611
19,47.902602,1.911074
98,48.744428,2.402249
16,47.900514,1.906469
16,50.607986,-2.474286
19,50.606691,-2.481831
19,47.902962,1.903347
13,50.512892,7.816765
19,43.72541,-1.051394
17,45.430562,9.101662
66,41.670918,2.790313
13,41.671415,2.789068
108,41.676425,2.797473
92,46.033833,8.951179
32,48.745132,2.402396
109,48.744977,2.402295
16,46.037044,8.956152
98,46.037164,8.954624
16,46.037143,8.954894
16,46.035071,8.957372
19,45.433547,9.106974
19,43.723508,-1.05476
16,47.902708,1.904678
19,45.432047,9.104406
19,46.033089,8.95205
16,48.745741,2.407091
13,47.900865,1.908598
21,47.901279,1.911575
16,47.900683,1.910271
41,41.675115,2.790547
54,45.430966,9.105874
16,48.744918,2.401327
41,43.724564,-1.053788
133,46.038676,8.953535
16,46.034862,8.947636
54,45.431877,9.10653
16,47.901305,1.905343
129,41.672021,2.789769
10,43.717989,-1.052591
19,48.744532,2.408565
13,43.723171,-1.050646
19,47.902181,1.903801
19,47.901248,1.904159
19,47.900685,1.910103
127,43.723665,-1.053937
96,46.033773,8.950977
19,41.672015,2.790002
10,41.675825,2.796539
21,45.431148,9.101759
19,43.720559,-1.049898
21,43.719897,-1.056706
118,48.742562,2.405157
16,46.034508,8.949274
16,46.034004,8.94709
32,45.433334,9.105
13,43.721876,-1.053114
133,48.742757,2.4071
118,41.6745,2.793426
16,43.723789,-1.048626
41,41.676168,2.792025
39,47.901498,1.907714
10,41.671476,2.789769
122,48.745487,2.404178
48,46.034248,8.947811
19,48.746408,2.40522
35,41.674284,2.786267
75,48.743324,2.402506
13,41.671947,2.789613
41,41.674948,2.794204
116,43.72336,-1.054536
29,41.674377,2.792103
41,41.674424,2.793348
10,46.035213,8.955574
16,46.037413,8.946691
13,43.723193,-1.056481
41,41.674902,2.789691
98,41.674965,2.790313
74,48.742795,2.405264
23,41.674703,2.791481
10,43.723004,-1.052591
133,48.742988,2.403528
41,41.674244,2.791169
19,43.723287,-1.054386
41,48.742697,2.406219
81,41.670415,2.788602
48,43.7202,-1.048177
32,43.723528,-1.052591
2,43.722594,-1.048327
19,43.719257,-1.053114
74,41.673334,2.790158
17,50.750658,-1.957041
41,41.670122,2.787823
98,41.670028,2.788524
100,50.713636,-1.986381
1,41.671698,2.790236
16,43.721352,-1.053189
147,41.672376,2.791169
16,43.721276,-1.053264
10,50.750979,-1.957249
7,41.673796,2.790391
48,50.749281,-1.956852
58,41.67185,2.790391
35,41.673069,2.791481
13,46.034804,8.953143
21,43.720399,-1.050945
19,50.717883,-1.979998
120,50.71372,-1.986201
14,50.749516,-1.957333
13,43.722251,-1.053114
19,50.717743,-1.978689
19,50.7186,-1.980791
41,50.718773,-1.980154
16,50.717713,-1.98045
19,50.749686,-1.95688
27,50.713801,-1.986207
96,47.902411,1.9039
16,47.375466,8.544257
16,47.90224,1.9049
19,50.718528,-1.980229
10,46.034768,8.950738
129,41.672361,2.791792
21,50.712231,-1.98786
60,48.745345,2.407232
16,46.035454,8.955374
19,43.722399,-1.053264
19,43.725031,-1.051843
16,50.718296,-1.979563
16,46.035307,8.955328
16,47.902705,1.904847
79,47.90232,1.904737
16,50.749379,-1.955837
1,41.673526,2.79187
13,47.375186,8.543887
1,50.713706,-1.987036
10,50.749608,-1.956689
48,47.902716,1.904173
19,43.723241,-1.051169
13,48.744044,2.405633
19,48.745347,2.407145
16,46.035373,8.955441
44,48.745383,2.405396
7,48.745458,2.405577
49,43.723675,-1.05289
13,46.034983,8.951818
16,47.375295,8.544491
21,47.901241,1.90458
16,47.90288,1.903595
19,43.724281,-1.052067
48,43.723854,-1.049598
19,48.752135,2.40921
133,46.03538,8.955351
18,47.902017,1.904379
35,41.672845,2.791092
19,48.746406,2.405307
10,41.675926,2.795605
129,47.902556,1.9045
41,47.90578,1.910529
98,41.675003,2.795138
39,48.75045,2.407139
60,48.742896,2.407988
21,48.743563,2.402351
98,41.675303,2.795605
121,48.74811,2.402648
32,48.751309,2.407387
16,48.742332,2.404874
120,48.744764,2.401226
116,41.675074,2.79545
15,48.744827,2.409466
32,48.743335,2.401981
13,48.742407,2.405056
60,41.675754,2.799497
52,46.034442,8.949161
16,48.751025,2.409729
23,48.743065,2.403622
35,41.675808,2.797239
17,48.752383,2.408618
16,46.036029,8.946162
16,47.900992,1.910292
46,48.748655,2.410404
118,48.748664,2.402432
41,41.675986,2.793115
13,46.036909,8.955004
41,41.675208,2.789924
19,47.899651,1.907254
19,47.900996,1.910039
16,45.982309,8.917677
13,46.036176,8.954773
21,47.900729,1.902777
129,41.670909,2.790703
116,47.900264,1.907547
41,41.676049,2.796928
41,41.676251,2.798251
19,48.746927,2.402898
16,47.902787,1.899882
16,47.900444,1.906043
16,48.750893,2.408491
29,41.673754,2.792103
1,41.672632,2.790236
98,41.676015,2.798329
41,41.677679,2.793893
46,46.034936,8.950514
69,46.035054,8.95092
69,48.747219,2.403974
13,41.67694,2.798718
16,48.752806,2.410932
16,47.904956,1.904239
104,48.743747,2.404819
41,48.741613,2.405514
54,41.670575,2.791636
35,48.743251,2.402237
41,41.672993,2.791403
16,48.743831,2.404563
41,41.671861,2.789924
35,48.742886,2.400892
41,46.03844,8.942226
19,48.742799,2.405089
50,47.899004,1.908979
19,47.903815,1.903152
41,46.037281,8.946465
96,47.898915,1.909647
54,45.467716,9.182765
90,47.900588,1.906642
16,46.034359,8.940665
27,41.675841,2.799107
19,42.004362,2.284932
16,46.03724,8.955569
16,48.750802,2.409097
13,42.008291,2.285779
13,48.742376,2.399009
13,46.034465,8.949814
16,42.005915,2.28855
8,48.747025,2.401943
19,47.902601,1.901807
19,42.008113,2.283008
19,47.90249,1.903821
14,46.036528,8.955068
16,46.03412,8.949429
19,42.007712,2.287626
13,42.008588,2.286394
27,41.670626,2.789535
19,48.746404,2.405395
19,47.902614,1.905683
19,48.746632,2.405764
60,45.470375,9.181987
41,41.674373,2.792259
19,41.670098,2.788835
32,41.674547,2.791481
16,47.899896,1.901795
35,41.672336,2.789613
16,48.747237,2.4031
41,41.675837,2.799263
22,42.007088,2.284008
16,48.742079,2.405729
16,47.900877,1.912559
10,46.033326,8.945219
35,48.742908,2.399843
16,42.008091,2.288011
92,47.901572,1.903255
29,46.034962,8.941591
29,48.742458,2.398841
41,41.673154,2.791169
48,45.467629,9.182919
69,41.675823,2.793426
16,47.902006,1.905052
29,48.746411,2.401278
32,46.034789,8.947613
133,48.74338,2.403562
41,48.735661,2.408601
13,48.747394,2.403113
120,48.737474,2.408229
16,46.035206,8.955664
32,41.674553,2.791247
16,46.03291,8.942878
118,41.367768,2.187055
19,48.746858,2.406222
19,42.007499,2.286702
1,48.737785,2.415876
60,41.673919,2.788524
16,47.901437,1.902066
13,46.033554,8.950907
41,41.676131,2.793582
10,42.0073,2.288935
19,42.007611,2.288858
111,48.743805,2.402021
32,48.735249,2.409529
39,48.742188,2.408016
16,46.033446,8.954188
74,48.73581,2.408964
33,41.675897,2.793582
4,45.470816,9.181129
13,46.035338,8.958745
1,41.672363,2.785256
1,41.675034,2.793893
16,47.904698,1.905822
16,46.037986,8.95562
16,42.004506,2.285471
54,41.372532,2.187593
16,48.742219,2.398996
27,41.675113,2.790625
16,48.744191,2.406083
29,46.034043,8.950417
10,48.742611,2.399029
16,47.902602,1.911074
66,48.744428,2.402249
16,47.900514,1.906469
16,47.900037,1.902562
133,47.901952,1.903617
19,47.902962,1.903347
16,48.748837,2.405426
133,45.471582,9.181741
98,45.984766,8.922675
19,47.903079,1.900912
17,48.744131,2.401435
52,42.008286,2.28601
16,41.670918,2.790313
129,41.671415,2.789068
41,41.676425,2.797473
10,46.033833,8.951179
93,48.745132,2.402396
116,41.371739,2.18813
13,48.744977,2.402295
16,48.73973,2.416743
129,41.372383,2.187209
10,46.037044,8.956152
43,42.044986,2.268079
16,46.037164,8.954624
41,42.050329,2.251847
16,46.037143,8.954894
13,41.675521,2.789847
17,47.050795,8.349627
16,47.902708,1.904678
41,48.734024,2.41179
10,48.736698,2.407813
16,46.033089,8.95205
16,48.745741,2.407091
17,47.900865,1.908598
16,47.901279,1.911575
21,48.739648,2.416911
46,41.371834,2.187285
48,42.044184,2.273465
20,47.900683,1.910271
41,41.675115,2.790547
16,48.744918,2.401327
21,47.89872,1.907444
48,46.038676,8.953535
92,47.916275,1.962172
50,46.034862,8.947636
23,48.736668,2.416745
133,42.046375,2.27208
17,48.744532,2.408565
133,42.050852,2.256693
133,48.743364,2.408115
96,47.900685,1.910103
23,42.044775,2.270926
13,47.916198,1.962167
96,46.033773,8.950977
19,47.899388,1.909089
17,41.672015,2.790002
114,48.739088,2.417389
10,48.739174,2.417046
133,48.742562,2.405157
69,41.368699,2.187516
129,45.467853,9.182901
19,42.048784,2.271464
116,46.034508,8.949274
42,42.053014,2.252847
41,48.733867,2.411777
10,41.371409,2.189052
10,42.009083,2.288704
13,48.742757,2.4071
66,48.73933,2.417059
48,42.046821,2.269079
69,42.05128,2.250616
29,48.73739,2.408485
120,41.371437,2.187593
66,48.735081,2.41004
109,45.46413,9.193161
17,47.901498,1.907714
16,48.742657,2.408143
13,48.747426,2.401539
16,45.982283,8.914177
23,42.050698,2.256693
16,42.04728,2.26931
93,41.671476,2.789769
118,48.736845,2.408263
10,45.986426,8.920624
98,48.745487,2.404178
116,48.735136,2.411184
32,46.034248,8.947811
52,48.746408,2.40522
19,47.045101,8.317581
10,47.05166,8.350351
79,41.368771,2.187823
19,42.005685,2.284547
43,48.743324,2.402506
35,41.369087,2.187669
13,42.041614,2.274388
35,42.04477,2.271156
16,46.035213,8.955574
35,42.050159,2.256539
42,48.737093,2.411437
41,48.735059,2.41109
19,45.464404,9.192521
118,48.735422,2.416288
16,42.006871,2.287164
19,42.00858,2.286779
16,42.043494,2.273157
19,48.736636,2.410785
54,42.049325,2.263616
133,46.039087,8.956889
41,48.746577,2.400854
48,42.056443,2.263232
116,48.742963,2.400986
13,47.045386,8.316821
41,46.03743,8.950288
41,48.742795,2.405264
21,48.734897,2.411339
102,42.047094,2.263078
10,41.370474,2.188821
19,45.465466,9.191318
19,42.041611,2.274542
13,48.737013,2.407752
16,48.742988,2.403528
41,48.742697,2.406219
19,48.747501,2.405488
42,48.743225,2.403461
19,42.047377,2.272234
10,42.047506,2.273542
48,42.046362,2.268848
41,42.05286,2.252847
10,48.741695,2.405346
13,45.985601,8.923489
90,41.367629,2.190281
92,48.743051,2.408089
32,42.051001,2.257
95,41.369007,2.187746
14,45.985867,8.92201
13,42.050944,2.255924
19,47.901078,1.909708
21,47.045869,8.316494
16,42.008197,2.2827
133,42.045486,2.270156
133,45.981947,8.916552
16,48.746796,2.405428
98,48.743934,2.407113
81,43.69603,7.263474
32,45.986121,8.92356
133,45.464599,9.191947
58,42.052716,2.252308
19,42.009792,2.284162
10,42.054751,2.262847
13,46.038421,8.956771
120,42.052261,2.251847
41,45.996327,8.946354
25,43.695206,7.262378
13,42.050505,2.254693
19,42.007709,2.28778
74,42.046748,2.268848
27,43.697296,7.265834
16,42.006923,2.284547
10,42.046753,2.268617
19,42.006765,2.292476
48,42.047321,2.263309
13,48.744702,2.400432
13,46.034022,8.953541
19,42.007587,2.282238
21,42.050055,2.269694
16,46.034804,8.953143
48,48.74359,2.404806
13,46.036019,8.948185
32,48.738376,2.413912
133,48.746411,2.405045
16,45.981801,8.921284
10,48.744791,2.407448
16,48.744569,2.406816
16,42.046827,2.268771
16,46.037456,8.951861
60,43.693725,7.264569
23,43.69348,7.266087
35,48.743422,2.405317
129,45.99764,8.94778
19,42.008677,2.285779
19,43.695099,7.262884
16,42.005834,2.288704
19,42.008735,2.286779
19,42.008354,2.286471
19,48.744341,2.406446
41,46.034768,8.950738
133,48.744476,2.403742
13,48.746564,2.405233
46,45.986267,8.923606
19,47.907643,1.910064
96,47.907333,1.910127
133,46.037542,8.953638
16,42.008674,2.285933
19,48.746648,2.404977
19,42.006747,2.289473
16,45.464916,9.190776
19,48.745345,2.407232
10,46.035454,8.955374
16,45.982073,8.916867
41,48.742236,2.405742
133,48.74688,2.405172
19,47.905646,1.909256
90,43.694438,7.265075
133,48.74345,2.404005
118,42.006939,2.287626
129,45.996995,8.947393
22,42.006164,2.287703
42,46.035307,8.955328
35,48.742425,2.404181
21,43.696865,7.265581
46,43.697141,7.265918
104,43.695348,7.264822
13,42.005333,2.286702
16,48.742883,2.404833
11,45.985551,8.921268
48,45.982128,8.922857
133,48.744044,2.405633
13,45.982399,8.91844
16,48.745383,2.405396
16,48.745458,2.405577
125,47.906217,1.912159
16,47.904891,1.912828
54,50.608088,-2.477097
16,47.906469,1.910912
10,46.034983,8.951818
48,44.882843,7.358345
90,50.711694,-1.990792
16,41.666334,2.780354
16,44.883334,7.304158
19,44.882854,7.358176
81,50.711661,-1.992739
16,43.694752,7.266002
21,44.882952,7.303285
43,44.88306,7.306152
79,50.607755,-2.481365
19,50.60677,-2.481932
133,46.037051,8.956062
69,41.661826,2.783311
41,41.674029,2.790391
16,50.608976,-2.473439
13,41.66213,2.783622
19,44.883602,7.352254
100,50.712874,-1.997745
7,41.661441,2.783155
41,46.03538,8.955351
48,41.663524,2.780665
19,41.66211,2.78121
77,41.669494,2.788057
16,41.666118,2.782844
13,41.674264,2.790313
16,46.034004,8.94709
19,41.668351,2.777398
120,41.668895,2.777398
35,44.883224,7.304732
19,41.666596,2.77592
1,41.662052,2.783622
35,41.672845,2.791092
41,41.672864,2.790313
16,50.60955,-2.480776
69,41.662286,2.783622
116,50.714217,-1.995148
90,41.671689,2.790625
16,44.884971,7.304835
52,50.714242,-1.9984
16,41.664913,2.777942
22,46.034834,8.950851
116,46.037996,8.956452
14,50.611586,-2.472641
23,41.664209,2.784555
14,44.884112,7.354539
43,41.666606,2.781988
39,41.671573,2.788991
10,46.034442,8.949161
19,47.90578,1.910529
16,44.883007,7.303558
13,41.662288,2.783544
72,50.712425,-1.990751
129,50.712379,-1.99344
118,50.715656,-1.99163
118,41.661898,2.783544
50,44.883917,7.306458
41,41.673416,2.790002
54,50.712187,-1.990456
35,41.668352,2.780588
48,41.668066,2.776309
81,50.712532,-1.998742
19,47.906157,1.943427
19,47.906473,1.943027
60,41.672476,2.790236
13,50.608298,-2.471044
13,41.674631,2.791247
133,46.036985,8.955949
10,50.606133,-2.481408
69,41.668912,2.776698
118,50.712543,-1.993359
13,50.611126,-2.471386
19,46.034737,8.950175
41,50.608211,-2.475146
81,50.712475,-1.997346
16,44.882762,7.306248
13,47.906007,1.943164
60,41.67025,2.788991
133,41.66455,2.776853
100,50.611515,-2.472168
108,41.673897,2.792648
19,50.714704,-1.990356
19,41.661729,2.780899
19,50.609548,-2.480869
133,41.668186,2.777787
19,50.607205,-2.472909
19,47.905839,1.939358
129,41.671142,2.790703
19,41.667504,2.777009
118,41.670909,2.790703
81,50.711432,-1.991887
16,47.904113,1.93629
19,46.034001,8.953811
16,44.883984,7.354248
13,47.906245,1.942759
16,47.906234,1.943432
41,41.673241,2.79078
35,41.673769,2.78829
19,41.66705,2.776464
13,50.607481,-2.471346
16,41.668836,2.77662
102,41.664799,2.782688
98,41.669342,2.787901
90,46.036909,8.955004
16,50.715513,-1.990506
69,50.715037,-1.999385
32,46.035527,8.955397
16,50.608838,-2.472306
19,47.906632,1.942785
19,47.904049,1.940079
19,47.905067,1.939306
16,47.90298,1.934696
20,41.667061,2.779265
84,41.67018,2.788679
126,44.885034,7.307261
120,44.8831,7.306678
16,46.036176,8.954773
39,50.607911,-2.470169
119,41.668724,2.787746
13,47.906713,1.942537
19,50.612217,-2.473444
13,50.611892,-2.473509
16,47.90305,1.939758
13,50.611724,-2.473774
118,44.883041,7.304169
13,47.902215,1.934222
41,41.672632,2.790236
19,47.904986,1.944106
13,46.034936,8.950514
16,44.88287,7.299996
10,46.036029,8.946162
13,50.608698,-2.471266
46,47.906664,1.940848
17,46.035855,8.95504
41,41.672993,2.791403
75,41.671861,2.789924
133,46.004634,8.949432
19,47.906404,1.942516
52,46.033918,8.952956
41,46.002888,8.949709
16,47.905482,1.942201
133,46.000666,8.950297
92,44.88392,7.304136
10,46.005848,8.952115
16,47.903064,1.93428
16,46.034192,8.957095
19,47.905216,1.939653
96,46.007588,8.951927
48,44.884365,7.306315
21,47.907062,1.944754
13,46.03724,8.955569
32,46.004342,8.94934
16,50.609351,-2.474873
39,46.034465,8.949814
41,44.885014,7.308718
41,46.036528,8.955068
16,46.03412,8.949429
96,46.005766,8.95126
32,46.003657,8.950412
13,46.041464,8.956257
22,47.90645,1.944375
23,44.884526,7.307216
133,46.034789,8.947613
13,46.035206,8.955664
127,44.883834,7.306609
13,46.005846,8.951194
16,44.883905,7.305508
133,46.005827,8.952384
21,46.040462,8.956585
13,47.905984,1.944511
13,46.033554,8.950907
90,47.903921,1.943106
19,46.033446,8.954188
133,44.884473,7.304622
79,46.005332,8.952964
11,46.038501,8.956704
41,46.037986,8.95562
69,46.034043,8.950417
120,46.003341,8.95252
16,46.004886,8.955768
133,46.007452,8.952712
46,46.007666,8.950939
21,47.904947,1.941827
13,46.007138,8.952889
16,47.905099,1.942006
46,46.033833,8.951179
10,46.003093,8.949958
16,46.037164,8.954624
116,46.037143,8.954894
48,46.004713,8.954149
10,44.884614,7.306981
41,46.035071,8.957372
16,47.905877,1.946275
16,46.033089,8.95205
16,47.906626,1.943122
46,46.038676,8.953535
44,46.034862,8.947636
16,46.005334,8.953885
133,44.883421,7.307363
16,46.004136,8.949091
133,46.007798,8.951165
17,46.033773,8.950977
16,46.034508,8.949274
16,46.00074,8.95032
19,47.906575,1.946154
133,46.004791,8.953161
29,46.034248,8.947811
13,46.035213,8.955574
17,47.904853,1.942832
14,46.039087,8.956889
98,46.03743,8.950288
19,47.909237,1.944143
21,47.90492,1.943427
58,44.883182,7.306528
19,47.907168,1.943074
25,44.882762,7.306248
72,47.903665,1.962738
16,47.905977,1.96315
16,47.905643,1.96009
16,47.906192,1.959622
42,46.034804,8.953143
14,45.993801,8.945099
98,46.037456,8.951861
81,47.904426,1.95891
16,46.034768,8.950738
19,47.904476,1.960516
129,47.903771,1.961058
13,50.002658,9.06716
129,45.995612,8.946865
16,47.90399,1.961832
55,43.48957,-1.474251
118,45.993768,8.946468
79,50.608088,-2.477097
16,46.034983,8.951818
133,45.991811,8.944656
16,45.992031,8.944725
13,46.00405,8.9521
90,50.00441,9.065441
16,50.005556,9.072464
16,43.489884,-1.473193
19,50.004426,9.065239
16,43.491163,-1.473117
72,46.03538,8.955351
13,46.004234,8.952618
48,46.036824,8.956083
25,46.004892,8.952825
16,47.913134,1.960521
46,46.005523,8.953392
131,47.324724,8.268409
14,47.915414,1.967345
16,46.007279,8.953946
10,46.034834,8.950851
133,46.007747,8.953725
13,50.001421,9.066447
10,50.003289,9.067364
48,46.004026,8.9543
16,50.003496,9.064729
16,47.91407,1.964552
13,46.034442,8.949161
19,47.905482,1.960417
16,46.007388,8.95352
16,46.005039,8.952871
29,46.00579,8.954764
44,50.001543,9.071059
21,46.193594,6.233999
19,50.00145,9.069158
16,46.036985,8.955949
98,46.005091,8.953164
54,46.003559,8.954521
32,46.005423,8.951797
16,50.006237,9.067904
13,46.004893,8.955678
13,47.918932,1.965056
35,46.00544,8.952538
16,46.034737,8.950175
16,46.00531,8.953233
46,46.190438,6.239611
16,50.002816,9.067211
96,46.192515,6.233151
13,47.915261,1.962693
69,46.041464,8.956257
16,47.916815,1.962294
13,46.034001,8.953811
16,50.005021,9.071044
13,50.005569,9.066129
60,46.003476,8.953667
10,46.004808,8.953903
16,47.915255,1.967587
10,43.675852,7.110493
16,50.005424,9.068992
16,50.001988,9.067462
13,50.005835,9.067878
19,46.004485,8.956101
42,47.398593,0.667904
16,46.036909,8.955004
56,43.662671,7.122184
79,47.903688,1.96139
21,46.035527,8.955397
16,46.189034,6.235103
32,47.398747,0.667747
19,50.608838,-2.472306
96,46.191968,6.233556
46,46.189827,6.234314
21,47.905822,1.96314
120,47.903674,1.962232
16,46.190754,6.233816
43,43.672908,7.111082
69,46.004621,8.955316
46,46.036176,8.954773
35,43.659131,7.125128
61,43.677147,7.11125
19,46.034936,8.950514
90,46.035054,8.95092
19,47.915334,1.967508
19,50.608698,-2.471266
21,47.914009,1.959063
19,47.918081,1.965082
13,47.916391,1.959902
133,50.331543,7.22655
41,50.328742,7.222073
133,50.328337,7.229883
46,46.035855,8.95504
17,47.918811,1.963106
96,50.330035,7.22474
16,46.033918,8.952956
46,50.002035,9.067893
96,50.329159,7.223195
72,50.753737,-1.957441
19,47.906366,1.963008
13,49.999197,9.066973
